chr1,9041778,9042376,ENO1-IT1,Creb3l2
chr1,9040872,9041474,ENO1-IT1,Dmrt1
chr1,9040606,9041208,ENO1-IT1,E2F6
chr1,9042742,9043341,ENO1-IT1,SOHLH2
chr1,9041148,9041746,ENO1-IT1,POU5F1B
chr1,9040573,9041174,ENO1-IT1,PAX5
chr1,9041422,9042022,ENO1-IT1,TCF7
chr1,9042843,9043443,ENO1-IT1,YY2
chr1,9041956,9042557,ENO1-IT1,E2F1
chr1,9041097,9041699,ENO1-IT1,Lhx3
chr1,9041759,9042360,ENO1-IT1,TCF7L1
chr1,9041926,9042529,ENO1-IT1,TFAP2C(var.2)
chr1,9040836,9041440,ENO1-IT1,EGR3
chr1,9040836,9041441,ENO1-IT1,EGR4
chr1,9040838,9041438,ENO1-IT1,NRF1
chr1,9040623,9041224,ENO1-IT1,MYBL1
chr1,9042069,9042672,ENO1-IT1,ZNF135
chr1,9040731,9041338,ENO1-IT1,GATA1::TAL1
chr1,9040671,9041272,ENO1-IT1,POU2F1
chr1,9041104,9041703,ENO1-IT1,PAX3
chr1,9040508,9041108,ENO1-IT1,ETV2
chr1,9041736,9042337,ENO1-IT1,ZSCAN29
chr1,9041104,9041703,ENO1-IT1,PAX7
chr1,9040508,9041107,ENO1-IT1,ERF
chr1,9041067,9041673,ENO1-IT1,NR3C2
chr1,9042165,9042768,ENO1-AS1,USF1
chr1,9040857,9041459,ENO1-AS1,ZBTB7A
chr1,9040645,9041248,ENO1-AS1,USF2
chr1,9042275,9042878,ENO1-AS1,Stat4
chr1,9040911,9041511,ENO1-AS1,TFAP2E
chr1,9042387,9042995,ENO1-AS1,CTCF
chr1,9040629,9041229,ENO1-AS1,FOXH1
chr1,9041098,9041699,ENO1-AS1,ZBTB7B
chr1,9040727,9041329,ENO1-AS1,TFAP2A(var.3)
chr1,9040727,9041329,ENO1-AS1,TFAP2B(var.3)
chr1,9042243,9042843,ENO1-AS1,HOXD13
chr1,9041043,9041642,ENO1-AS1,OSR1
chr1,9040974,9041574,ENO1-AS1,TCF3
chr1,9040547,9041150,ENO1-AS1,Zfx
chr1,9040617,9041213,ENO1-AS1,NFATC2
chr1,9040887,9041487,ENO1-AS1,FOXC1
chr1,9042388,9042992,ENO1-AS1,ZIC4
chr1,9041721,9042327,ENO1-AS1,NFIC(var.2)
chr1,9041019,9041623,ENO1-AS1,Stat6
chr1,9042763,9043362,ENO1-AS1,HES1
chr1,9041375,9041977,ENO1-AS1,Stat2
chr1,9040905,9041506,ENO1-AS1,Stat5a
chr1,9041371,9041981,ENO1-AS1,IRF1
chr1,9040566,9041168,ENO1-AS1,TEAD1
chr1,9040876,9041476,ENO1-AS1,HOXC13
chr1,9040623,9041222,ENO1-AS1,HOXB9
chr1,9042256,9042859,ENO1-AS1,CEBPA
chr1,9040753,9041356,ENO1-AS1,Zic2
chr1,9040951,9041551,ENO1-AS1,NFYA
chr1,9040553,9041152,ENO1-AS1,Ascl2
chr1,9041189,9041793,ENO1-AS1,CEBPG(var.2)
chr1,9040728,9041327,ENO1-AS1,CUX1
chr1,9042420,9043023,ENO1-AS1,RFX1
chr1,9041814,9042420,ENO1-AS1,SP2
chr1,9040692,9041293,ENO1-AS1,NFYB
chr1,9040508,9041107,ENO1-AS1,ELK3
chr1,9040857,9041460,ENO1-AS1,ELF1
chr1,9040933,9041535,ENO1-AS1,ESRRA
chr1,9040907,9041509,ENO1-AS1,ZFP57
chr1,9041094,9041700,ENO1-AS1,Alx4
chr1,9041616,9042223,ENO1-AS1,RARA::RXRG
chr1,9040553,9041152,ENO1-AS1,ATOH1(var.2)
chr1,9041135,9041734,ENO1-AS1,FEV
chr1,9040821,9041426,ENO1-AS1,E2F2
chr1,9040584,9041185,ENO1-AS1,GFI1
chr1,9040951,9041551,ENO1-AS1,NFYC
chr1,9041135,9041734,ENO1-AS1,ETS1
chr1,9040508,9041107,ENO1-AS1,ETV3
chr1,9040508,9041107,ENO1-AS1,FLI1
chr1,9042789,9043391,ENO1-AS1,NRL
chr1,9040553,9041152,ENO1-AS1,TFAP4
chr1,9041189,9041792,ENO1-AS1,ATF4
chr1,9041106,9041705,ENO1-AS1,POU6F1
chr1,9042762,9043361,ENO1-AS1,TCFL5
chr1,9040471,9041071,ENO1-AS1,KLF15
chr1,9042474,9043074,ENO1-AS1,TFDP1
chr1,9040634,9041236,ENO1-AS1,NFKB2
chr1,9042540,9043140,ENO1-AS1,KLF16
chr1,9041778,9042376,ENO1-AS1,Creb3l2
chr1,9040872,9041474,ENO1-AS1,Dmrt1
chr1,9041076,9041678,ENO1-AS1,E2F6
chr1,9042742,9043341,ENO1-AS1,SOHLH2
chr1,9040672,9041270,ENO1-AS1,POU5F1B
chr1,9040573,9041174,ENO1-AS1,PAX5
chr1,9041422,9042022,ENO1-AS1,TCF7
chr1,9042843,9043443,ENO1-AS1,YY2
chr1,9040823,9041424,ENO1-AS1,E2F1
chr1,9042223,9042825,ENO1-AS1,Lhx3
chr1,9041759,9042360,ENO1-AS1,TCF7L1
chr1,9041926,9042529,ENO1-AS1,TFAP2C(var.2)
chr1,9040836,9041440,ENO1-AS1,EGR3
chr1,9040836,9041441,ENO1-AS1,EGR4
chr1,9040838,9041438,ENO1-AS1,NRF1
chr1,9040623,9041224,ENO1-AS1,MYBL1
chr1,9042069,9042672,ENO1-AS1,ZNF135
chr1,9040731,9041338,ENO1-AS1,GATA1::TAL1
chr1,9040671,9041272,ENO1-AS1,POU2F1
chr1,9042219,9042818,ENO1-AS1,PAX3
chr1,9040508,9041108,ENO1-AS1,ETV2
chr1,9041736,9042337,ENO1-AS1,ZSCAN29
chr1,9042219,9042818,ENO1-AS1,PAX7
chr1,9040508,9041107,ENO1-AS1,ERF
chr1,9041067,9041673,ENO1-AS1,NR3C2
chr1,38875020,38875233,MACF1,USF1
chr1,38874968,38875180,MACF1,ZBTB7A
chr1,38873734,38873947,MACF1,USF2
chr1,38873268,38873481,MACF1,Stat4
chr1,38873477,38873687,MACF1,TFAP2E
chr1,38873879,38874097,MACF1,CTCF
chr1,38873100,38873311,MACF1,ZBTB7B
chr1,38875132,38875344,MACF1,TFAP2A(var.3)
chr1,38875132,38875344,MACF1,TFAP2B(var.3)
chr1,38875108,38875318,MACF1,HOXD12
chr1,38874929,38875138,MACF1,OSR1
chr1,38873883,38874093,MACF1,TCF3
chr1,38873102,38873312,MACF1,HOXD10
chr1,38873595,38873808,MACF1,Zfx
chr1,38875108,38875318,MACF1,HOXC12
chr1,38873770,38873979,MACF1,OLIG3
chr1,38873102,38873311,MACF1,HOXC9
chr1,38873375,38873581,MACF1,NFATC2
chr1,38874704,38874914,MACF1,FOXC1
chr1,38874818,38875032,MACF1,ZIC4
chr1,38874368,38874583,MACF1,SPIB
chr1,38874842,38875052,MACF1,PROP1
chr1,38873598,38873807,MACF1,HES1
chr1,38875285,38875497,MACF1,Stat2
chr1,38873502,38873716,MACF1,STAT1::STAT2
chr1,38873252,38873462,MACF1,GCM1
chr1,38873498,38873718,MACF1,IRF1
chr1,38873135,38873347,MACF1,TEAD1
chr1,38875108,38875318,MACF1,HOXC13
chr1,38874477,38874689,MACF1,ATF2
chr1,38873102,38873311,MACF1,HOXB9
chr1,38874647,38874860,MACF1,CEBPA
chr1,38874312,38874525,MACF1,Zic2
chr1,38875215,38875424,MACF1,Ascl2
chr1,38874646,38874860,MACF1,CEBPG(var.2)
chr1,38873279,38873488,MACF1,CUX1
chr1,38874394,38874605,MACF1,ZNF652
chr1,38874276,38874489,MACF1,RFX1
chr1,38874968,38875181,MACF1,ELF1
chr1,38874153,38874365,MACF1,ESRRA
chr1,38873152,38873364,MACF1,ZFP57
chr1,38874539,38874755,MACF1,Alx4
chr1,38874248,38874458,MACF1,DUX4
chr1,38875215,38875424,MACF1,ATOH1(var.2)
chr1,38873603,38873817,MACF1,PKNOX1
chr1,38874558,38874773,MACF1,E2F2
chr1,38874252,38874463,MACF1,GFI1
chr1,38874752,38874969,MACF1,IRF2
chr1,38874483,38874695,MACF1,NRL
chr1,38875215,38875424,MACF1,TFAP4
chr1,38874840,38875049,MACF1,POU6F1
chr1,38874366,38874585,MACF1,SPI1
chr1,38874562,38874771,MACF1,TCFL5
chr1,38873814,38874024,MACF1,KLF15
chr1,38875248,38875458,MACF1,TFDP1
chr1,38875375,38875585,MACF1,KLF16
chr1,38875297,38875509,MACF1,E2F6
chr1,38873275,38873487,MACF1,ZNF740
chr1,38873270,38873478,MACF1,POU5F1B
chr1,38874047,38874257,MACF1,SOX12
chr1,38874788,38874998,MACF1,TCF7
chr1,38873813,38874027,MACF1,SP1
chr1,38873261,38873473,MACF1,Lhx3
chr1,38875222,38875438,MACF1,SP4
chr1,38873475,38873688,MACF1,TFAP2C(var.2)
chr1,38875371,38875586,MACF1,EGR4
chr1,38875310,38875520,MACF1,NRF1
chr1,38873882,38874095,MACF1,ZNF135
chr1,38875106,38875314,MACF1,IRF6
chr1,38873269,38873480,MACF1,POU2F1
chr1,38873267,38873480,MACF1,POU1F1
chr1,38873614,38873827,MACF1,Mecom
chr1,38873202,38873413,MACF1,ZBTB14
chr1,38875182,38875393,MACF1,GRHL1
chr1,44787263,44787944,RPS8,TCF21(var.2)
chr1,44786774,44787457,RPS8,USF1
chr1,44787264,44787943,RPS8,OLIG1
chr1,44787493,44788175,RPS8,ZBTB7A
chr1,44786774,44787457,RPS8,USF2
chr1,44788370,44789053,RPS8,Stat4
chr1,44786707,44787387,RPS8,TFAP2E
chr1,44788005,44788693,RPS8,CTCF
chr1,44787760,44788440,RPS8,FOXH1
chr1,44786730,44787411,RPS8,ZBTB7B
chr1,44787227,44787909,RPS8,TFAP2A(var.3)
chr1,44787264,44787943,RPS8,OLIG2
chr1,44787263,44787944,RPS8,BHLHE23
chr1,44787227,44787909,RPS8,TFAP2B(var.3)
chr1,44787179,44787858,RPS8,OSR1
chr1,44786725,44787405,RPS8,TCF3
chr1,44787313,44787993,RPS8,HOXD10
chr1,44786738,44787421,RPS8,Zfx
chr1,44787264,44787943,RPS8,NEUROG1
chr1,44786958,44787638,RPS8,HOXC12
chr1,44787264,44787943,RPS8,OLIG3
chr1,44787968,44788652,RPS8,CENPB
chr1,44787314,44787993,RPS8,HOXC9
chr1,44786826,44787502,RPS8,NFATC2
chr1,44786900,44787580,RPS8,FOXC1
chr1,44788043,44788727,RPS8,ZIC4
chr1,44786789,44787471,RPS8,MEIS1(var.2)
chr1,44787264,44787943,RPS8,BHLHE22
chr1,44787264,44787943,RPS8,NEUROG2
chr1,44786965,44787650,RPS8,SPIB
chr1,44787221,44787901,RPS8,PROP1
chr1,44786935,44787619,RPS8,Stat6
chr1,44787166,44787845,RPS8,HES1
chr1,44786721,44787405,RPS8,GLI3
chr1,44786912,44787594,RPS8,Stat2
chr1,44786992,44787676,RPS8,STAT1::STAT2
chr1,44788189,44788870,RPS8,Stat5a
chr1,44787257,44787941,RPS8,Pou5f1::Sox2
chr1,44786908,44787598,RPS8,IRF1
chr1,44787911,44788593,RPS8,TEAD1
chr1,44788376,44789056,RPS8,HOXC13
chr1,44787163,44787845,RPS8,ATF2
chr1,44787314,44787993,RPS8,HOXB9
chr1,44787259,44787942,RPS8,CEBPA
chr1,44787962,44788645,RPS8,Zic2
chr1,44786905,44787585,RPS8,NFYA
chr1,44786866,44787545,RPS8,Ascl2
chr1,44787859,44788543,RPS8,CEBPG(var.2)
chr1,44788284,44788963,RPS8,CUX1
chr1,44788035,44788716,RPS8,ZNF652
chr1,44786863,44787549,RPS8,SP2
chr1,44786741,44787421,RPS8,ELK4
chr1,44787263,44787944,RPS8,NFYB
chr1,44786742,44787421,RPS8,ELK3
chr1,44786976,44787657,RPS8,ELF2
chr1,44787591,44788274,RPS8,PLAG1
chr1,44787486,44788169,RPS8,ELF1
chr1,44786883,44787562,RPS8,ETS2
chr1,44787769,44788451,RPS8,ESRRA
chr1,44786732,44787414,RPS8,ZFP57
chr1,44787253,44787939,RPS8,Alx4
chr1,44786992,44787672,RPS8,DUX4
chr1,44787004,44787686,RPS8,POU3F3
chr1,44786964,44787651,RPS8,RARA::RXRG
chr1,44786866,44787545,RPS8,ATOH1(var.2)
chr1,44786978,44787657,RPS8,ELK1
chr1,44786882,44787561,RPS8,FEV
chr1,44786882,44787562,RPS8,SPDEF
chr1,44787463,44788147,RPS8,PKNOX1
chr1,44786753,44787438,RPS8,E2F2
chr1,44787072,44787753,RPS8,GFI1
chr1,44786976,44787657,RPS8,ELF4
chr1,44786905,44787585,RPS8,NFYC
chr1,44786882,44787561,RPS8,ETS1
chr1,44786978,44787657,RPS8,FLI1
chr1,44787315,44788002,RPS8,IRF2
chr1,44786892,44787577,RPS8,ONECUT1
chr1,44786829,44787511,RPS8,NRL
chr1,44787158,44787844,RPS8,Six3
chr1,44786866,44787545,RPS8,TFAP4
chr1,44786926,44787609,RPS8,ATF4
chr1,44787257,44787936,RPS8,POU6F1
chr1,44787009,44787698,RPS8,SPI1
chr1,44787932,44788611,RPS8,TCFL5
chr1,44787933,44788612,RPS8,HES2
chr1,44787440,44788123,RPS8,ONECUT2
chr1,44787223,44787903,RPS8,KLF15
chr1,44786791,44787471,RPS8,TFDP1
chr1,44786731,44787413,RPS8,NFKB2
chr1,44786947,44787627,RPS8,KLF16
chr1,44787180,44787862,RPS8,Dmrt1
chr1,44786791,44787473,RPS8,E2F6
chr1,44786861,44787545,RPS8,KLF17
chr1,44786862,44787544,RPS8,ZNF740
chr1,44786879,44787558,RPS8,SOHLH2
chr1,44786872,44787550,RPS8,POU5F1B
chr1,44787527,44788208,RPS8,PAX5
chr1,44786700,44787380,RPS8,SOX12
chr1,44787933,44788613,RPS8,TCF7
chr1,44786766,44787450,RPS8,SP1
chr1,44787560,44788240,RPS8,YY2
chr1,44786755,44787436,RPS8,E2F1
chr1,44788221,44788903,RPS8,Lhx3
chr1,44787294,44787975,RPS8,TCF7L1
chr1,44787048,44787731,RPS8,TFAP2C(var.2)
chr1,44786904,44787589,RPS8,EGR4
chr1,44786703,44787384,RPS8,HINFP
chr1,44787059,44787745,RPS8,Hmx3
chr1,44786783,44787466,RPS8,GLIS2
chr1,44787092,44787775,RPS8,ZNF135
chr1,44786779,44787466,RPS8,GATA1::TAL1
chr1,44786754,44787437,RPS8,E2F4
chr1,44787961,44788639,RPS8,IRF6
chr1,44786871,44787552,RPS8,POU2F1
chr1,44787212,44787893,RPS8,POU3F2
chr1,44787256,44787939,RPS8,POU4F1
chr1,44787254,44787939,RPS8,POU4F3
chr1,44786862,44787548,RPS8,Hmx1
chr1,44787602,44788281,RPS8,CEBPG
chr1,44787099,44787781,RPS8,NFIL3
chr1,44786980,44787659,RPS8,PAX3
chr1,44787006,44787684,RPS8,POU3F4
chr1,44788183,44788864,RPS8,MEF2B
chr1,44786869,44787552,RPS8,POU1F1
chr1,44787098,44787781,RPS8,HLF
chr1,44788183,44788864,RPS8,MEF2D
chr1,44786875,44787560,RPS8,ZNF274
chr1,44787427,44788112,RPS8,FOS::JUN(var.2)
chr1,44786770,44787450,RPS8,EGR2
chr1,44787737,44788418,RPS8,GRHL1
chr1,44787005,44787691,RPS8,NR3C2
chr1,114684579,114686960,CSDE1,TCF21(var.2)
chr1,114684888,114687271,CSDE1,USF1
chr1,114684580,114686959,CSDE1,OLIG1
chr1,114684825,114687207,CSDE1,ZBTB7A
chr1,114684888,114687271,CSDE1,USF2
chr1,114684515,114686898,CSDE1,Stat4
chr1,114685232,114687612,CSDE1,TFAP2E
chr1,114684709,114687089,CSDE1,FOXH1
chr1,114685211,114687592,CSDE1,ZBTB7B
chr1,114684908,114687290,CSDE1,TFAP2A(var.3)
chr1,114684580,114686959,CSDE1,OLIG2
chr1,114684579,114686960,CSDE1,BHLHE23
chr1,114684674,114687054,CSDE1,HOXD13
chr1,114684526,114686905,CSDE1,OSR1
chr1,114684890,114687270,CSDE1,TCF3
chr1,114686405,114688785,CSDE1,HOXD10
chr1,114684469,114686852,CSDE1,Zfx
chr1,114684580,114686959,CSDE1,NEUROG1
chr1,114684634,114687014,CSDE1,HOXC12
chr1,114684700,114687079,CSDE1,OLIG3
chr1,114685668,114688052,CSDE1,CENPB
chr1,114686405,114688784,CSDE1,HOXC9
chr1,114684459,114686835,CSDE1,NFATC2
chr1,114684640,114687020,CSDE1,FOXC1
chr1,114684839,114687221,CSDE1,MEIS1(var.2)
chr1,114684580,114686959,CSDE1,BHLHE22
chr1,114684580,114686959,CSDE1,NEUROG2
chr1,114685050,114687435,CSDE1,SPIB
chr1,114684414,114686794,CSDE1,PROP1
chr1,114684499,114686885,CSDE1,NFIC(var.2)
chr1,114684446,114686830,CSDE1,Stat6
chr1,114685314,114687693,CSDE1,HES1
chr1,114684622,114687004,CSDE1,Stat2
chr1,114684470,114686854,CSDE1,STAT1::STAT2
chr1,114684914,114687295,CSDE1,Stat5a
chr1,114685407,114687791,CSDE1,Pou5f1::Sox2
chr1,114684923,114687313,CSDE1,IRF1
chr1,114684531,114686913,CSDE1,TEAD1
chr1,114685386,114687766,CSDE1,HOXC13
chr1,114685195,114687577,CSDE1,ATF2
chr1,114686405,114688784,CSDE1,HOXB9
chr1,114684380,114686763,CSDE1,CEBPA
chr1,114685167,114687550,CSDE1,Zic2
chr1,114684412,114686792,CSDE1,NFYA
chr1,114685065,114687444,CSDE1,Ascl2
chr1,114685234,114687618,CSDE1,CEBPG(var.2)
chr1,114684736,114687115,CSDE1,CUX1
chr1,114684539,114686920,CSDE1,ZNF652
chr1,114686709,114689092,CSDE1,RFX1
chr1,114684578,114686964,CSDE1,SP2
chr1,114685452,114687832,CSDE1,ELK4
chr1,114684624,114687005,CSDE1,NFYB
chr1,114685453,114687832,CSDE1,ELK3
chr1,114685344,114687725,CSDE1,PBX1
chr1,114684492,114686875,CSDE1,PLAG1
chr1,114686700,114689083,CSDE1,ELF1
chr1,114685454,114687833,CSDE1,ETS2
chr1,114685527,114687909,CSDE1,ESRRA
chr1,114684404,114686786,CSDE1,ZFP57
chr1,114686045,114688431,CSDE1,Alx4
chr1,114684580,114686960,CSDE1,DUX4
chr1,114684499,114686881,CSDE1,POU3F3
chr1,114684450,114686837,CSDE1,RARA::RXRG
chr1,114685065,114687444,CSDE1,ATOH1(var.2)
chr1,114685453,114687832,CSDE1,FEV
chr1,114684642,114687026,CSDE1,PKNOX1
chr1,114684619,114687004,CSDE1,E2F2
chr1,114685418,114687799,CSDE1,GFI1
chr1,114684412,114686792,CSDE1,NFYC
chr1,114685453,114687832,CSDE1,ETS1
chr1,114685453,114687832,CSDE1,FLI1
chr1,114684467,114686854,CSDE1,IRF2
chr1,114684733,114687118,CSDE1,ONECUT1
chr1,114685253,114687635,CSDE1,NRL
chr1,114684584,114686970,CSDE1,Six3
chr1,114685065,114687444,CSDE1,TFAP4
chr1,114685234,114687617,CSDE1,ATF4
chr1,114684438,114686817,CSDE1,POU6F1
chr1,114685419,114687808,CSDE1,SPI1
chr1,114685130,114687511,CSDE1,CREB3L4
chr1,114684735,114687118,CSDE1,ONECUT2
chr1,114684866,114687246,CSDE1,KLF15
chr1,114684501,114686881,CSDE1,KLF16
chr1,114685131,114687509,CSDE1,Creb3l2
chr1,114684871,114687253,CSDE1,Dmrt1
chr1,114684523,114686905,CSDE1,E2F6
chr1,114685065,114687444,CSDE1,MSC
chr1,114684597,114686976,CSDE1,MNT
chr1,114684498,114686880,CSDE1,ZNF740
chr1,114684597,114686976,CSDE1,SOHLH2
chr1,114684531,114686909,CSDE1,POU5F1B
chr1,114684864,114687245,CSDE1,PAX5
chr1,114685131,114687510,CSDE1,HEY2
chr1,114684427,114686807,CSDE1,SOX12
chr1,114684838,114687218,CSDE1,TCF7
chr1,114684865,114687249,CSDE1,SP1
chr1,114685455,114687835,CSDE1,YY2
chr1,114685204,114687589,CSDE1,SIX2
chr1,114684621,114687002,CSDE1,E2F1
chr1,114685393,114687775,CSDE1,Lhx3
chr1,114684579,114686965,CSDE1,SP4
chr1,114684428,114686809,CSDE1,TCF7L1
chr1,114685039,114687422,CSDE1,TFAP2C(var.2)
chr1,114685729,114688110,CSDE1,HINFP
chr1,114684408,114686794,CSDE1,Hmx3
chr1,114686076,114688457,CSDE1,MYBL1
chr1,114684730,114687113,CSDE1,GLIS2
chr1,114684594,114686977,CSDE1,ZNF135
chr1,114684374,114686761,CSDE1,GATA1::TAL1
chr1,114686031,114688418,CSDE1,NHLH2
chr1,114684620,114687003,CSDE1,E2F4
chr1,114684529,114686910,CSDE1,POU2F1
chr1,114686511,114688892,CSDE1,POU3F2
chr1,114684922,114687307,CSDE1,PHOX2B
chr1,114684730,114687113,CSDE1,POU4F1
chr1,114684728,114687113,CSDE1,POU4F3
chr1,114684408,114686794,CSDE1,Hmx1
chr1,114684622,114687001,CSDE1,CEBPG
chr1,114685328,114687710,CSDE1,NFIL3
chr1,114684676,114687055,CSDE1,PAX3
chr1,114685026,114687404,CSDE1,POU3F4
chr1,114684735,114687118,CSDE1,ONECUT3
chr1,114684513,114686894,CSDE1,MEF2B
chr1,114684529,114686912,CSDE1,POU1F1
chr1,114685119,114687502,CSDE1,Mecom
chr1,114685327,114687710,CSDE1,HLF
chr1,114684513,114686894,CSDE1,MEF2D
chr1,114685453,114687833,CSDE1,ETV2
chr1,114684774,114687159,CSDE1,ZNF274
chr1,114686033,114688416,CSDE1,FERD3L
chr1,114685007,114687389,CSDE1,HSF2
chr1,114685806,114688187,CSDE1,ZSCAN29
chr1,114685129,114687512,CSDE1,CREB3
chr1,114684676,114687055,CSDE1,PAX7
chr1,114685453,114687832,CSDE1,ERF
chr1,114685195,114687580,CSDE1,FOS::JUN(var.2)
chr1,114685630,114688016,CSDE1,NR3C2
chr1,183234695,183235826,LAMC1,TCF21(var.2)
chr1,183234728,183235861,LAMC1,USF1
chr1,183234738,183235867,LAMC1,OLIG1
chr1,183235246,183236378,LAMC1,ZBTB7A
chr1,183235284,183236417,LAMC1,USF2
chr1,183235430,183236563,LAMC1,Stat4
chr1,183234722,183235852,LAMC1,TFAP2E
chr1,183235163,183236301,LAMC1,CTCF
chr1,183236170,183237300,LAMC1,FOXH1
chr1,183234791,183235922,LAMC1,ZBTB7B
chr1,183234738,183235867,LAMC1,OLIG2
chr1,183234737,183235868,LAMC1,BHLHE23
chr1,183234602,183235732,LAMC1,HOXD13
chr1,183234835,183235964,LAMC1,OSR1
chr1,183234653,183235783,LAMC1,TCF3
chr1,183234688,183235818,LAMC1,HOXD10
chr1,183234489,183235622,LAMC1,Zfx
chr1,183234696,183235825,LAMC1,NEUROG1
chr1,183234738,183235867,LAMC1,OLIG3
chr1,183234688,183235817,LAMC1,HOXC9
chr1,183234753,183235879,LAMC1,NFATC2
chr1,183234536,183235666,LAMC1,FOXC1
chr1,183234737,183235869,LAMC1,MEIS1(var.2)
chr1,183234696,183235825,LAMC1,BHLHE22
chr1,183234696,183235825,LAMC1,NEUROG2
chr1,183235555,183236690,LAMC1,SPIB
chr1,183236841,183237971,LAMC1,PROP1
chr1,183234708,183235842,LAMC1,Stat6
chr1,183234730,183235859,LAMC1,HES1
chr1,183235406,183236538,LAMC1,Stat2
chr1,183234753,183235887,LAMC1,STAT1::STAT2
chr1,183236339,183237470,LAMC1,Stat5a
chr1,183235598,183236738,LAMC1,IRF1
chr1,183235894,183237026,LAMC1,TEAD1
chr1,183235507,183236639,LAMC1,ATF2
chr1,183234688,183235817,LAMC1,HOXB9
chr1,183235038,183236171,LAMC1,CEBPA
chr1,183234970,183236103,LAMC1,Zic2
chr1,183234887,183236017,LAMC1,NFYA
chr1,183236161,183237290,LAMC1,Ascl2
chr1,183235899,183237028,LAMC1,CUX1
chr1,183234724,183235855,LAMC1,ZNF652
chr1,183234803,183235936,LAMC1,RFX1
chr1,183235017,183236147,LAMC1,ELK4
chr1,183236317,183237448,LAMC1,NFYB
chr1,183235017,183236146,LAMC1,ELK3
chr1,183235566,183236697,LAMC1,PBX1
chr1,183234855,183235988,LAMC1,ELF1
chr1,183234503,183235635,LAMC1,ESRRA
chr1,183235157,183236293,LAMC1,Alx4
chr1,183234737,183235867,LAMC1,DUX4
chr1,183235292,183236424,LAMC1,POU3F3
chr1,183236161,183237290,LAMC1,ATOH1(var.2)
chr1,183235355,183236484,LAMC1,FEV
chr1,183235336,183236471,LAMC1,E2F2
chr1,183234714,183235845,LAMC1,GFI1
chr1,183234887,183236017,LAMC1,NFYC
chr1,183235017,183236146,LAMC1,FLI1
chr1,183235980,183237117,LAMC1,IRF2
chr1,183234712,183235847,LAMC1,ONECUT1
chr1,183236454,183237586,LAMC1,NRL
chr1,183235814,183236950,LAMC1,Six3
chr1,183236161,183237290,LAMC1,TFAP4
